Train_ID,Route,Source,Destination,Date,Departure_Time,Passenger_Count,Seat_Capacity,Occupancy_Rate,Number_of_Coaches,Platform_Number,Delay_Minutes,Weekend,Holiday,Peak_Hour
TR224,R1,Hyderabad,Bangalore,2024-08-04,5:00,1004,720,139.48,10,1,14,1,0,1
TR895,R2,Mumbai,Delhi,2024-08-04,6:30,1042,936,111.35,13,1,9,1,0,0
TR326,R3,Chennai,Kolkata,2024-08-04,14:00,813,1224,66.47,17,1,22,1,0,1
TR686,R4,Delhi,Jaipur,2024-08-04,13:00,764,720,106.15,10,5,29,1,0,0
TR585,R5,Pune,Hyderabad,2024-08-04,5:30,1201,720,166.88,10,1,51,1,0,1
TR919,R6,Ahmedabad,Mumbai,2024-08-04,6:00,721,720,100.22,10,5,46,1,0,0
TR600,R7,Lucknow,Delhi,2024-08-04,22:30,797,864,92.29,12,1,34,1,0,1
TR744,R8,Bangalore,Chennai,2024-08-04,9:00,1006,720,139.78,10,2,15,1,0,1
TR179,R9,Patna,Kolkata,2024-08-04,13:00,906,936,96.88,13,4,14,1,0,0
TR655,R10,Nagpur,Mumbai,2024-08-04,10:00,801,720,111.3,10,3,13,1,0,0
TR713,R1,Hyderabad,Bangalore,2024-08-05,11:00,1028,864,119.02,12,4,7,0,0,0
TR367,R2,Mumbai,Delhi,2024-08-05,11:00,883,720,122.71,10,2,11,0,0,0
TR997,R3,Chennai,Kolkata,2024-08-05,14:00,607,792,76.67,11,4,39,0,0,0
TR606,R4,Delhi,Jaipur,2024-08-05,7:00,728,864,84.36,12,1,50,0,0,1
TR587,R5,Pune,Hyderabad,2024-08-05,14:00,564,1152,49.02,16,4,42,0,0,0
TR440,R6,Ahmedabad,Mumbai,2024-08-05,18:30,965,1224,78.92,17,3,32,0,0,1
TR483,R7,Lucknow,Delhi,2024-08-05,15:00,744,1008,73.81,14,1,20,0,0,0
TR390,R8,Bangalore,Chennai,2024-08-05,16:00,614,1080,56.88,15,4,5,0,0,0
TR733,R9,Patna,Kolkata,2024-08-05,21:00,551,1008,54.67,14,2,36,0,0,0
TR683,R10,Nagpur,Mumbai,2024-08-05,7:30,558,1080,51.71,15,1,50,0,0,0
TR299,R1,Hyderabad,Bangalore,2024-08-06,5:00,778,720,108.15,10,1,40,0,0,0
TR890,R2,Mumbai,Delhi,2024-08-06,23:00,845,864,97.81,12,5,50,0,0,0
TR883,R3,Chennai,Kolkata,2024-08-06,15:30,802,1008,79.61,14,5,48,0,0,0
TR886,R4,Delhi,Jaipur,2024-08-06,21:30,706,1152,61.35,16,3,1,0,0,1
TR286,R5,Pune,Hyderabad,2024-08-06,20:00,785,1152,68.22,16,3,18,0,0,1
TR729,R6,Ahmedabad,Mumbai,2024-08-06,14:00,574,720,79.78,10,4,58,0,0,0
TR346,R7,Lucknow,Delhi,2024-08-06,8:30,607,1224,49.63,17,4,18,0,0,1
TR874,R8,Bangalore,Chennai,2024-08-06,12:00,972,1080,90.07,15,4,1,0,1,1
TR304,R9,Patna,Kolkata,2024-08-06,22:00,712,864,82.44,12,5,36,0,0,1
TR144,R10,Nagpur,Mumbai,2024-08-06,13:00,843,1080,78.14,15,4,3,0,0,1
TR138,R1,Hyderabad,Bangalore,2024-08-07,7:30,721,864,83.55,12,5,48,0,0,0
TR911,R2,Mumbai,Delhi,2024-08-07,13:30,1282,1008,127.24,14,2,57,0,1,1
TR440,R3,Chennai,Kolkata,2024-08-07,10:30,763,1224,62.38,17,4,57,0,0,0
TR427,R4,Delhi,Jaipur,2024-08-07,10:30,693,1152,60.16,16,4,35,0,0,1
TR557,R5,Pune,Hyderabad,2024-08-07,11:30,891,864,103.18,12,2,45,0,1,0
TR169,R6,Ahmedabad,Mumbai,2024-08-07,14:00,756,864,87.6,12,3,59,0,0,1
TR700,R7,Lucknow,Delhi,2024-08-07,12:30,764,1224,62.45,17,5,39,0,0,0
TR604,R8,Bangalore,Chennai,2024-08-07,23:00,1152,792,145.53,11,2,0,0,0,1
TR786,R9,Patna,Kolkata,2024-08-07,9:00,602,1224,49.26,17,5,47,0,0,0
TR827,R10,Nagpur,Mumbai,2024-08-07,14:00,520,1224,42.55,17,5,11,0,0,0
TR845,R1,Hyderabad,Bangalore,2024-08-08,11:30,710,936,75.88,13,5,49,0,0,0
TR860,R2,Mumbai,Delhi,2024-08-08,9:30,1221,1224,99.76,17,4,46,0,1,1
TR393,R3,Chennai,Kolkata,2024-08-08,21:30,699,1152,60.73,16,1,11,0,0,0
TR807,R4,Delhi,Jaipur,2024-08-08,6:00,851,1008,84.46,14,1,13,0,0,0
TR742,R5,Pune,Hyderabad,2024-08-08,10:30,530,864,61.34,12,2,33,0,0,0
TR469,R6,Ahmedabad,Mumbai,2024-08-08,11:30,932,1080,86.38,15,5,23,0,0,1
TR510,R7,Lucknow,Delhi,2024-08-08,23:00,697,720,96.94,10,2,41,0,0,1
TR621,R8,Bangalore,Chennai,2024-08-08,21:00,1149,1224,93.89,17,4,19,0,0,1
TR881,R9,Patna,Kolkata,2024-08-08,9:00,834,864,96.63,12,1,9,0,0,0
TR645,R10,Nagpur,Mumbai,2024-08-08,8:30,758,1008,75.21,14,1,23,0,0,0
TR471,R1,Hyderabad,Bangalore,2024-08-09,18:30,868,864,100.55,12,4,57,0,0,1
TR219,R2,Mumbai,Delhi,2024-08-09,8:30,768,864,88.89,12,2,14,0,0,0
TR129,R3,Chennai,Kolkata,2024-08-09,14:30,734,936,78.51,13,4,52,0,1,0
TR210,R4,Delhi,Jaipur,2024-08-09,23:30,674,792,85.12,11,4,46,0,0,0
TR630,R5,Pune,Hyderabad,2024-08-09,17:00,843,936,90.14,13,1,49,0,0,0
TR251,R6,Ahmedabad,Mumbai,2024-08-09,5:00,774,936,82.78,13,2,22,0,0,1
TR449,R7,Lucknow,Delhi,2024-08-09,16:30,656,1152,56.95,16,1,47,0,0,1
TR745,R8,Bangalore,Chennai,2024-08-09,7:00,1397,1080,129.43,15,3,0,0,1,0
TR193,R9,Patna,Kolkata,2024-08-09,5:30,671,1080,62.13,15,3,1,0,0,1
TR462,R10,Nagpur,Mumbai,2024-08-09,6:00,742,1008,73.69,14,3,57,0,0,0
TR841,R1,Hyderabad,Bangalore,2024-08-10,6:00,1037,936,110.85,13,2,48,1,0,0
TR862,R2,Mumbai,Delhi,2024-08-10,6:30,1379,1080,127.71,15,4,20,1,0,1
TR145,R3,Chennai,Kolkata,2024-08-10,21:00,1387,1008,137.68,14,5,37,1,0,1
TR419,R4,Delhi,Jaipur,2024-08-10,6:00,643,792,81.3,11,3,57,1,0,0
TR503,R5,Pune,Hyderabad,2024-08-10,6:30,1394,1152,121.03,16,2,51,1,1,0
TR926,R6,Ahmedabad,Mumbai,2024-08-10,7:30,967,1008,95.97,14,5,24,1,0,0
TR670,R7,Lucknow,Delhi,2024-08-10,23:30,1257,1008,124.71,14,5,57,1,0,1
TR591,R8,Bangalore,Chennai,2024-08-10,6:00,854,864,98.93,12,3,48,1,0,1
TR460,R9,Patna,Kolkata,2024-08-10,5:00,758,1152,65.87,16,5,43,1,0,1
TR986,R10,Nagpur,Mumbai,2024-08-10,10:30,771,1008,76.56,14,5,17,1,0,1
TR934,R1,Hyderabad,Bangalore,2024-08-11,8:30,1220,1224,99.73,17,2,21,1,0,1
TR478,R2,Mumbai,Delhi,2024-08-11,21:00,1237,1224,101.1,17,5,2,1,0,1
TR450,R3,Chennai,Kolkata,2024-08-11,20:00,1153,720,160.25,10,3,9,1,0,1
TR555,R4,Delhi,Jaipur,2024-08-11,5:30,687,1224,56.2,17,3,48,1,0,0
TR294,R5,Pune,Hyderabad,2024-08-11,6:00,1128,792,142.52,11,5,4,1,0,1
TR717,R6,Ahmedabad,Mumbai,2024-08-11,11:00,789,1152,68.57,16,3,52,1,0,0
TR754,R7,Lucknow,Delhi,2024-08-11,10:00,565,864,65.4,12,5,55,1,0,0
TR554,R8,Bangalore,Chennai,2024-08-11,21:00,1287,1008,127.77,14,5,37,1,0,1
TR875,R9,Patna,Kolkata,2024-08-11,11:30,786,864,91.06,12,1,8,1,0,0
TR547,R10,Nagpur,Mumbai,2024-08-11,23:30,805,720,111.83,10,2,1,1,0,0
TR290,R1,Hyderabad,Bangalore,2024-08-12,6:00,888,864,102.78,12,3,59,0,0,0
TR279,R2,Mumbai,Delhi,2024-08-12,22:00,643,936,68.75,13,2,10,0,0,0
TR524,R3,Chennai,Kolkata,2024-08-12,12:30,608,1152,52.81,16,2,11,0,0,0
TR851,R4,Delhi,Jaipur,2024-08-12,13:30,537,864,62.26,12,2,12,0,0,0
TR980,R5,Pune,Hyderabad,2024-08-12,17:30,877,936,93.75,13,5,53,0,0,0
TR150,R6,Ahmedabad,Mumbai,2024-08-12,8:30,893,720,124.1,10,4,29,0,0,0
TR769,R7,Lucknow,Delhi,2024-08-12,8:00,602,792,76.06,11,5,30,0,0,0
TR189,R8,Bangalore,Chennai,2024-08-12,10:00,708,792,89.44,11,1,46,0,0,0
TR761,R9,Patna,Kolkata,2024-08-12,11:00,710,936,75.92,13,5,30,0,0,0
TR156,R10,Nagpur,Mumbai,2024-08-12,20:00,976,720,135.62,10,1,11,0,0,1
TR891,R1,Hyderabad,Bangalore,2024-08-13,6:30,880,1008,87.31,14,1,39,0,0,0
TR283,R2,Mumbai,Delhi,2024-08-13,6:00,956,720,132.81,10,4,0,0,0,1
TR596,R3,Chennai,Kolkata,2024-08-13,16:00,874,1080,81.0,15,1,41,0,0,1
TR721,R4,Delhi,Jaipur,2024-08-13,9:30,807,1080,74.76,15,5,16,0,0,0
TR227,R5,Pune,Hyderabad,2024-08-13,11:00,882,1008,87.58,14,1,34,0,0,1
TR587,R6,Ahmedabad,Mumbai,2024-08-13,15:30,1177,1080,109.07,15,3,7,0,1,1
TR845,R7,Lucknow,Delhi,2024-08-13,14:00,688,720,95.67,10,1,16,0,0,0
TR375,R8,Bangalore,Chennai,2024-08-13,7:00,825,720,114.61,10,1,12,0,0,1
TR791,R9,Patna,Kolkata,2024-08-13,21:30,776,1224,63.47,17,1,16,0,0,1
TR532,R10,Nagpur,Mumbai,2024-08-13,23:00,450,1080,41.74,15,1,44,0,0,0
TR565,R1,Hyderabad,Bangalore,2024-08-14,12:30,821,1080,76.1,15,1,45,0,0,1
TR584,R2,Mumbai,Delhi,2024-08-14,14:30,957,1008,94.94,14,1,7,0,0,0
TR842,R3,Chennai,Kolkata,2024-08-14,20:30,585,1008,58.07,14,5,53,0,0,0
TR644,R4,Delhi,Jaipur,2024-08-14,19:30,750,720,104.19,10,2,12,0,0,0
TR371,R5,Pune,Hyderabad,2024-08-14,21:30,724,864,83.85,12,3,55,0,0,0
TR185,R6,Ahmedabad,Mumbai,2024-08-14,23:00,890,1008,88.37,14,5,5,0,1,1
TR789,R7,Lucknow,Delhi,2024-08-14,15:00,616,1152,53.55,16,4,48,0,0,1
TR928,R8,Bangalore,Chennai,2024-08-14,9:30,831,792,105.0,11,5,33,0,0,0
TR262,R9,Patna,Kolkata,2024-08-14,11:00,965,792,121.88,11,1,4,0,0,1
TR699,R10,Nagpur,Mumbai,2024-08-14,13:30,439,1080,40.74,15,4,5,0,0,0
TR815,R1,Hyderabad,Bangalore,2024-08-15,15:30,535,792,67.66,11,1,49,0,0,0
TR294,R2,Mumbai,Delhi,2024-08-15,9:30,1180,720,163.96,10,5,16,0,0,0
TR353,R3,Chennai,Kolkata,2024-08-15,19:30,495,1008,49.17,14,5,13,0,0,0
TR428,R4,Delhi,Jaipur,2024-08-15,18:30,782,1152,67.89,16,3,43,0,0,0
TR589,R5,Pune,Hyderabad,2024-08-15,21:30,1246,1152,108.24,16,5,18,0,0,1
TR765,R6,Ahmedabad,Mumbai,2024-08-15,7:00,660,864,76.43,12,3,43,0,0,0
TR194,R7,Lucknow,Delhi,2024-08-15,22:30,1104,864,127.78,12,4,34,0,0,1
TR601,R8,Bangalore,Chennai,2024-08-15,13:00,673,1224,55.04,17,1,34,0,0,0
TR726,R9,Patna,Kolkata,2024-08-15,20:30,644,936,68.88,13,4,47,0,0,1
TR940,R10,Nagpur,Mumbai,2024-08-15,8:30,796,1008,79.06,14,1,23,0,0,0
TR432,R1,Hyderabad,Bangalore,2024-08-16,12:30,1014,1152,88.02,16,5,16,0,0,0
TR760,R2,Mumbai,Delhi,2024-08-16,5:30,1028,720,142.88,10,1,49,0,0,0
TR553,R3,Chennai,Kolkata,2024-08-16,20:30,1131,936,120.83,13,3,31,0,0,1
TR590,R4,Delhi,Jaipur,2024-08-16,5:00,594,792,75.0,11,5,5,0,0,0
TR945,R5,Pune,Hyderabad,2024-08-16,16:00,823,1008,81.69,14,1,13,0,0,1
TR254,R6,Ahmedabad,Mumbai,2024-08-16,23:00,1102,1152,95.71,16,3,14,0,0,1
TR912,R7,Lucknow,Delhi,2024-08-16,21:00,1084,864,125.52,12,4,39,0,0,1
TR827,R8,Bangalore,Chennai,2024-08-16,9:30,819,1224,66.95,17,1,27,0,0,0
TR990,R9,Patna,Kolkata,2024-08-16,20:30,647,1008,64.28,14,2,3,0,0,0
TR167,R10,Nagpur,Mumbai,2024-08-16,10:00,977,1224,79.89,17,2,27,0,0,1
TR459,R1,Hyderabad,Bangalore,2024-08-17,9:30,992,1152,86.12,16,4,1,1,0,0
TR537,R2,Mumbai,Delhi,2024-08-17,13:00,1065,1224,87.09,17,3,53,1,0,0
TR731,R3,Chennai,Kolkata,2024-08-17,19:30,977,864,113.17,12,2,14,1,0,0
TR826,R4,Delhi,Jaipur,2024-08-17,19:30,994,1152,86.32,16,1,8,1,1,0
TR302,R5,Pune,Hyderabad,2024-08-17,8:30,832,1224,68.01,17,5,1,1,0,1
TR990,R6,Ahmedabad,Mumbai,2024-08-17,16:00,583,936,62.37,13,2,55,1,0,0
TR865,R7,Lucknow,Delhi,2024-08-17,13:00,1386,792,175.0,11,1,38,1,0,1
TR440,R8,Bangalore,Chennai,2024-08-17,10:00,763,1224,62.42,17,3,56,1,0,0
TR386,R9,Patna,Kolkata,2024-08-17,22:00,904,1080,83.72,15,1,9,1,0,0
TR908,R10,Nagpur,Mumbai,2024-08-17,18:30,618,1008,61.31,14,2,49,1,0,0
TR936,R1,Hyderabad,Bangalore,2024-08-18,14:00,1204,1152,104.54,16,1,28,1,0,0
TR922,R2,Mumbai,Delhi,2024-08-18,15:00,1115,864,129.09,12,4,33,1,1,0
TR363,R3,Chennai,Kolkata,2024-08-18,12:00,1265,1152,109.83,16,5,44,1,0,1
TR930,R4,Delhi,Jaipur,2024-08-18,16:00,988,1224,80.77,17,3,5,1,0,0
TR521,R5,Pune,Hyderabad,2024-08-18,12:00,879,936,93.93,13,5,45,1,0,1
TR967,R6,Ahmedabad,Mumbai,2024-08-18,14:00,695,1152,60.35,16,3,28,1,0,1
TR607,R7,Lucknow,Delhi,2024-08-18,19:30,729,792,92.05,11,3,31,1,0,1
TR838,R8,Bangalore,Chennai,2024-08-18,8:30,1103,1224,90.17,17,2,14,1,0,1
TR889,R9,Patna,Kolkata,2024-08-18,6:30,1025,720,142.45,10,3,31,1,0,0
TR710,R10,Nagpur,Mumbai,2024-08-18,18:30,791,936,84.54,13,1,9,1,0,0
TR472,R1,Hyderabad,Bangalore,2024-08-19,13:30,592,1224,48.39,17,5,47,0,0,1
TR714,R2,Mumbai,Delhi,2024-08-19,22:00,1167,792,147.35,11,1,2,0,0,0
TR761,R3,Chennai,Kolkata,2024-08-19,15:30,726,720,100.88,10,1,42,0,0,1
TR628,R4,Delhi,Jaipur,2024-08-19,10:30,680,1152,59.08,16,1,3,0,0,1
TR184,R5,Pune,Hyderabad,2024-08-19,12:30,1552,864,179.69,12,5,40,0,1,1
TR343,R6,Ahmedabad,Mumbai,2024-08-19,8:30,906,1080,83.91,15,2,31,0,0,0
TR939,R7,Lucknow,Delhi,2024-08-19,14:00,1035,720,143.75,10,5,21,0,0,1
TR845,R8,Bangalore,Chennai,2024-08-19,16:30,833,1152,72.38,16,3,47,0,0,1
TR793,R9,Patna,Kolkata,2024-08-19,18:00,732,864,84.79,12,5,12,0,0,0
TR215,R10,Nagpur,Mumbai,2024-08-19,11:00,422,936,45.1,13,2,8,0,0,0
TR832,R1,Hyderabad,Bangalore,2024-08-20,13:30,617,1080,57.18,15,2,22,0,0,0
TR325,R2,Mumbai,Delhi,2024-08-20,10:30,936,720,130.0,10,3,17,0,0,0
TR958,R3,Chennai,Kolkata,2024-08-20,14:00,780,720,108.33,10,4,40,0,0,0
TR338,R4,Delhi,Jaipur,2024-08-20,23:00,932,864,107.9,12,2,9,0,0,1
TR800,R5,Pune,Hyderabad,2024-08-20,22:30,589,1008,58.48,14,4,46,0,0,0
TR865,R6,Ahmedabad,Mumbai,2024-08-20,17:00,577,1224,47.14,17,4,51,0,0,1
TR491,R7,Lucknow,Delhi,2024-08-20,14:30,921,720,127.92,10,3,29,0,0,1
TR179,R8,Bangalore,Chennai,2024-08-20,14:00,965,1224,78.92,17,5,55,0,0,1
TR162,R9,Patna,Kolkata,2024-08-20,6:00,583,1080,53.98,15,1,9,0,0,1
TR314,R10,Nagpur,Mumbai,2024-08-20,13:30,748,1152,64.99,16,5,29,0,0,0
TR366,R1,Hyderabad,Bangalore,2024-08-21,10:00,683,720,94.97,10,2,40,0,0,0
TR709,R2,Mumbai,Delhi,2024-08-21,12:00,1374,936,146.83,13,5,34,0,0,1
TR346,R3,Chennai,Kolkata,2024-08-21,21:00,536,792,67.73,11,4,33,0,0,0
TR666,R4,Delhi,Jaipur,2024-08-21,21:00,739,864,85.59,12,2,10,0,1,0
TR966,R5,Pune,Hyderabad,2024-08-21,8:30,605,1080,56.02,15,5,20,0,0,0
TR906,R6,Ahmedabad,Mumbai,2024-08-21,11:30,657,1152,57.1,16,2,6,0,0,0
TR109,R7,Lucknow,Delhi,2024-08-21,20:30,729,936,77.95,13,3,1,0,0,0
TR774,R8,Bangalore,Chennai,2024-08-21,7:00,789,792,99.72,11,5,41,0,0,1
TR774,R9,Patna,Kolkata,2024-08-21,22:30,560,864,64.88,12,2,58,0,0,1
TR966,R10,Nagpur,Mumbai,2024-08-21,9:30,792,864,91.74,12,3,48,0,0,1
TR246,R1,Hyderabad,Bangalore,2024-08-22,9:00,542,1008,53.78,14,3,34,0,0,0
TR584,R2,Mumbai,Delhi,2024-08-22,14:30,879,1224,71.81,17,4,25,0,0,0
TR943,R3,Chennai,Kolkata,2024-08-22,19:00,892,936,95.34,13,4,56,0,0,1
TR620,R4,Delhi,Jaipur,2024-08-22,11:30,631,792,79.75,11,5,47,0,0,0
TR185,R5,Pune,Hyderabad,2024-08-22,6:30,534,1008,53.01,14,5,59,0,0,0
TR264,R6,Ahmedabad,Mumbai,2024-08-22,18:30,905,1080,83.8,15,1,38,0,0,0
TR385,R7,Lucknow,Delhi,2024-08-22,22:00,634,864,73.47,12,1,25,0,0,0
TR389,R8,Bangalore,Chennai,2024-08-22,23:00,920,1152,79.92,16,1,14,0,0,0
TR174,R9,Patna,Kolkata,2024-08-22,16:00,518,1152,44.97,16,3,6,0,0,0
TR123,R10,Nagpur,Mumbai,2024-08-22,17:30,723,1080,67.03,15,1,54,0,0,0
TR156,R1,Hyderabad,Bangalore,2024-08-23,17:00,600,936,64.17,13,3,39,0,0,0
TR684,R2,Mumbai,Delhi,2024-08-23,13:00,616,1080,57.08,15,3,12,0,0,0
TR693,R3,Chennai,Kolkata,2024-08-23,5:30,663,1152,57.55,16,3,16,0,0,1
TR501,R4,Delhi,Jaipur,2024-08-23,13:30,717,1224,58.59,17,2,16,0,0,0
TR172,R5,Pune,Hyderabad,2024-08-23,11:30,863,1224,70.57,17,2,20,0,0,0
TR223,R6,Ahmedabad,Mumbai,2024-08-23,20:00,1040,1224,85.03,17,2,25,0,0,1
TR611,R7,Lucknow,Delhi,2024-08-23,22:30,829,1080,76.78,15,3,27,0,0,0
TR531,R8,Bangalore,Chennai,2024-08-23,19:30,1136,936,121.37,13,4,46,0,0,1
TR568,R9,Patna,Kolkata,2024-08-23,22:30,550,1152,47.74,16,4,29,0,0,0
TR881,R10,Nagpur,Mumbai,2024-08-23,23:30,1048,792,132.41,11,5,13,0,0,1
TR353,R1,Hyderabad,Bangalore,2024-08-24,5:00,824,936,88.12,13,1,44,1,0,1
TR174,R2,Mumbai,Delhi,2024-08-24,9:30,1176,1008,116.74,14,1,36,1,0,1
TR487,R3,Chennai,Kolkata,2024-08-24,8:30,1069,936,114.23,13,4,14,1,0,1
TR839,R4,Delhi,Jaipur,2024-08-24,8:30,1112,792,140.42,11,3,12,1,0,1
TR547,R5,Pune,Hyderabad,2024-08-24,19:00,787,864,91.15,12,4,36,1,0,1
TR409,R6,Ahmedabad,Mumbai,2024-08-24,15:00,1102,1008,109.35,14,2,51,1,0,1
TR327,R7,Lucknow,Delhi,2024-08-24,15:00,787,1080,72.93,15,4,24,1,0,0
TR671,R8,Bangalore,Chennai,2024-08-24,5:30,1163,792,146.86,11,1,35,1,0,0
TR666,R9,Patna,Kolkata,2024-08-24,16:00,822,792,103.83,11,3,15,1,0,0
TR556,R10,Nagpur,Mumbai,2024-08-24,17:30,1605,1008,159.26,14,3,29,1,1,1
TR991,R1,Hyderabad,Bangalore,2024-08-25,11:30,1314,792,165.95,11,2,22,1,0,1
TR529,R2,Mumbai,Delhi,2024-08-25,19:30,1093,1080,101.25,15,4,42,1,0,1
TR512,R3,Chennai,Kolkata,2024-08-25,21:00,1502,936,160.55,13,3,28,1,1,0
TR261,R4,Delhi,Jaipur,2024-08-25,17:00,625,936,66.79,13,4,51,1,0,1
TR173,R5,Pune,Hyderabad,2024-08-25,11:30,1436,720,199.48,10,5,35,1,0,1
TR861,R6,Ahmedabad,Mumbai,2024-08-25,21:30,978,864,113.2,12,1,50,1,0,1
TR503,R7,Lucknow,Delhi,2024-08-25,6:30,629,936,67.23,13,1,5,1,0,0
TR925,R8,Bangalore,Chennai,2024-08-25,10:30,1033,720,143.55,10,5,14,1,0,0
TR350,R9,Patna,Kolkata,2024-08-25,13:30,902,1224,73.74,17,5,8,1,0,1
TR189,R10,Nagpur,Mumbai,2024-08-25,12:00,892,792,112.68,11,3,49,1,0,0
TR527,R1,Hyderabad,Bangalore,2024-08-26,13:00,525,1152,45.59,16,1,19,0,0,0
TR388,R2,Mumbai,Delhi,2024-08-26,12:30,984,1008,97.66,14,1,10,0,0,1
TR505,R3,Chennai,Kolkata,2024-08-26,15:30,913,936,97.64,13,5,57,0,0,1
TR523,R4,Delhi,Jaipur,2024-08-26,16:00,961,1008,95.35,14,3,33,0,0,1
TR904,R5,Pune,Hyderabad,2024-08-26,5:00,871,792,110.01,11,5,8,0,0,0
TR355,R6,Ahmedabad,Mumbai,2024-08-26,19:00,710,936,75.87,13,4,6,0,0,1
TR112,R7,Lucknow,Delhi,2024-08-26,22:00,589,1080,54.6,15,2,41,0,0,0
TR855,R8,Bangalore,Chennai,2024-08-26,11:30,753,720,104.63,10,3,34,0,0,0
TR579,R9,Patna,Kolkata,2024-08-26,22:00,1017,864,117.77,12,1,30,0,0,1
TR873,R10,Nagpur,Mumbai,2024-08-26,5:00,583,1224,47.67,17,2,52,0,0,1
TR213,R1,Hyderabad,Bangalore,2024-08-27,17:00,1054,936,112.66,13,2,58,0,0,1
TR421,R2,Mumbai,Delhi,2024-08-27,15:00,805,792,101.7,11,5,1,0,0,0
TR304,R3,Chennai,Kolkata,2024-08-27,23:00,1072,720,148.96,10,2,23,0,0,1
TR861,R4,Delhi,Jaipur,2024-08-27,13:30,1032,1224,84.36,17,1,15,0,0,1
TR996,R5,Pune,Hyderabad,2024-08-27,16:00,1095,1008,108.66,14,1,38,0,0,1
TR947,R6,Ahmedabad,Mumbai,2024-08-27,7:30,581,720,80.82,10,2,23,0,0,0
TR749,R7,Lucknow,Delhi,2024-08-27,17:00,857,1008,85.07,14,2,54,0,0,0
TR284,R8,Bangalore,Chennai,2024-08-27,7:30,680,792,85.87,11,5,6,0,0,1
TR791,R9,Patna,Kolkata,2024-08-27,7:00,758,936,81.02,13,1,49,0,0,0
TR373,R10,Nagpur,Mumbai,2024-08-27,12:00,518,720,72.04,10,3,16,0,0,0
TR743,R1,Hyderabad,Bangalore,2024-08-28,11:30,971,720,134.88,10,3,31,0,0,0
TR187,R2,Mumbai,Delhi,2024-08-28,9:00,1128,1008,112.0,14,3,27,0,1,1
TR956,R3,Chennai,Kolkata,2024-08-28,21:00,606,792,76.52,11,3,6,0,0,0
TR443,R4,Delhi,Jaipur,2024-08-28,21:00,555,936,59.35,13,3,23,0,0,0
TR361,R5,Pune,Hyderabad,2024-08-28,13:00,633,792,80.02,11,5,18,0,0,0
TR331,R6,Ahmedabad,Mumbai,2024-08-28,13:30,719,864,83.26,12,3,49,0,0,0
TR664,R7,Lucknow,Delhi,2024-08-28,15:30,1330,864,153.98,12,2,44,0,1,1
TR473,R8,Bangalore,Chennai,2024-08-28,12:30,554,792,70.06,11,3,2,0,0,0
TR728,R9,Patna,Kolkata,2024-08-28,17:30,675,1080,62.52,15,4,48,0,0,0
TR379,R10,Nagpur,Mumbai,2024-08-28,15:30,739,792,93.33,11,3,15,0,0,0
TR562,R1,Hyderabad,Bangalore,2024-08-29,8:00,1045,1080,96.82,15,2,53,0,0,1
TR247,R2,Mumbai,Delhi,2024-08-29,19:30,724,936,77.4,13,4,37,0,0,0
TR466,R3,Chennai,Kolkata,2024-08-29,6:00,816,1008,80.95,14,2,31,0,0,0
TR649,R4,Delhi,Jaipur,2024-08-29,8:00,822,792,103.91,11,2,59,0,0,1
TR399,R5,Pune,Hyderabad,2024-08-29,11:30,868,1008,86.19,14,5,32,0,0,0
TR820,R6,Ahmedabad,Mumbai,2024-08-29,18:30,786,792,99.32,11,2,53,0,0,0
TR797,R7,Lucknow,Delhi,2024-08-29,23:30,842,1080,78.0,15,2,36,0,0,0
TR538,R8,Bangalore,Chennai,2024-08-29,14:00,737,1080,68.29,15,4,44,0,0,0
TR148,R9,Patna,Kolkata,2024-08-29,9:00,642,792,81.11,11,3,19,0,0,0
TR318,R10,Nagpur,Mumbai,2024-08-29,5:00,1000,720,138.91,10,4,26,0,0,1
TR880,R1,Hyderabad,Bangalore,2024-08-30,21:00,1194,1224,97.58,17,2,33,0,0,1
TR262,R2,Mumbai,Delhi,2024-08-30,10:30,915,936,97.76,13,3,1,0,0,1
TR453,R3,Chennai,Kolkata,2024-08-30,18:00,566,792,71.52,11,1,11,0,0,0
TR680,R4,Delhi,Jaipur,2024-08-30,14:30,825,1224,67.4,17,2,9,0,0,1
TR102,R5,Pune,Hyderabad,2024-08-30,5:00,703,936,75.12,13,5,47,0,0,0
TR675,R6,Ahmedabad,Mumbai,2024-08-30,15:30,453,792,57.24,11,5,59,0,0,0
TR666,R7,Lucknow,Delhi,2024-08-30,10:00,777,936,83.08,13,3,50,0,0,0
TR884,R8,Bangalore,Chennai,2024-08-30,9:00,760,1080,70.38,15,4,23,0,0,0
TR194,R9,Patna,Kolkata,2024-08-30,20:00,863,720,119.93,10,4,30,0,0,0
TR508,R10,Nagpur,Mumbai,2024-08-30,21:30,500,1008,49.69,14,3,1,0,0,0
TR797,R1,Hyderabad,Bangalore,2024-08-31,11:30,807,1008,80.09,14,3,11,1,0,1
TR279,R2,Mumbai,Delhi,2024-08-31,10:00,1248,1008,123.88,14,3,19,1,0,1
TR794,R3,Chennai,Kolkata,2024-08-31,8:30,1364,1008,135.36,14,3,23,1,0,1
TR377,R4,Delhi,Jaipur,2024-08-31,16:00,1177,1080,109.04,15,3,45,1,0,1
TR155,R5,Pune,Hyderabad,2024-08-31,23:30,1134,1224,92.65,17,3,17,1,0,0
TR584,R6,Ahmedabad,Mumbai,2024-08-31,21:30,1099,1224,89.86,17,4,33,1,0,0
